ocel_id;ocel_time
18472_leave_Supplier Loading Area_tr4;2023-07-11 14:37:05
18473_leave_Supplier Loading Area_cr172;2023-07-11 14:37:05
18474_leave_Supplier Loading Area_tr1;2023-07-11 14:43:03
18475_leave_Supplier Loading Area_cr206;2023-07-11 14:43:03
18478_leave_Storage_fl1;2023-07-11 14:43:32
18480_leave_Terminal North_tr5;2023-07-11 14:43:36
18482_leave_Truck Depot_tr5;2023-07-11 14:43:36
18483_leave_Terminal North_fl1;2023-07-11 14:46:22
18484_leave_Terminal North_cr199;2023-07-11 14:46:22
18489_leave_Loading Bay_fl3;2023-07-11 14:51:21
18491_leave_Terminal South_tr4;2023-07-11 14:51:31
18493_leave_Truck Depot_tr4;2023-07-11 14:51:31
18495_leave_Supplier_tr5;2023-07-11 14:56:48
18498_leave_Storage_fl2;2023-07-11 14:57:28
18500_leave_Terminal North_tr1;2023-07-11 14:57:33
18502_leave_Truck Depot_tr1;2023-07-11 14:57:33
18504_leave_Supplier_tr4;2023-07-11 15:54:49
18505_leave_Terminal South_fl3;2023-07-11 15:58:22
18506_leave_Terminal South_cr172;2023-07-11 15:58:22
18509_leave_Supplier Loading Area_tr3;2023-07-11 15:59:30
18510_leave_Supplier Loading Area_cr209;2023-07-11 15:59:30
18512_leave_Supplier_tr1;2023-07-11 16:00:08
18517_leave_Terminal North_fl2;2023-07-11 17:03:37
18518_leave_Terminal North_cr206;2023-07-11 17:03:37
18525_leave_Storage_fl1;2023-07-11 18:25:07
18527_leave_Terminal North_tr3;2023-07-11 18:26:17
18529_leave_Truck Depot_tr3;2023-07-11 18:26:17
18530_leave_Terminal North_fl1;2023-07-12 07:34:29
18531_leave_Terminal North_cr209;2023-07-12 07:34:29
18535_leave_Supplier_tr3;2023-07-12 07:42:34
18538_leave_Supplier Loading Area_tr6;2023-07-12 10:02:57
18539_leave_Supplier Loading Area_cr174;2023-07-12 10:02:57
18540_leave_Supplier Loading Area_tr2;2023-07-12 10:14:50
18541_leave_Supplier Loading Area_cr176;2023-07-12 10:14:50
18544_leave_Storage_fl2;2023-07-12 10:17:21
18546_leave_Terminal North_tr6;2023-07-12 10:17:34
18548_leave_Truck Depot_tr6;2023-07-12 10:17:34
18549_leave_Terminal North_fl2;2023-07-12 10:22:11
18550_leave_Terminal North_cr174;2023-07-12 10:22:11
18553_leave_Supplier Loading Area_tr5;2023-07-12 10:25:27
18554_leave_Supplier Loading Area_cr223;2023-07-12 10:25:27
18555_leave_Supplier Loading Area_tr4;2023-07-12 10:26:29
18556_leave_Supplier Loading Area_cr214;2023-07-12 10:26:29
18559_leave_Storage_fl1;2023-07-12 10:29:09
18561_leave_Terminal North_tr2;2023-07-12 10:29:20
18563_leave_Truck Depot_tr2;2023-07-12 10:29:20
18565_leave_Supplier_tr6;2023-07-12 10:32:57
18567_leave_Supplier_tr2;2023-07-12 10:34:59
18568_leave_Terminal North_fl1;2023-07-12 10:35:58
18569_leave_Terminal North_cr176;2023-07-12 10:35:58
18574_leave_Loading Bay_fl3;2023-07-12 10:39:45
18576_leave_Terminal South_tr5;2023-07-12 10:39:56
18578_leave_Truck Depot_tr5;2023-07-12 10:39:56
18581_leave_Storage_fl2;2023-07-12 10:40:11
18583_leave_Terminal South_tr4;2023-07-12 10:40:16
18585_leave_Truck Depot_tr4;2023-07-12 10:40:16
18586_leave_Terminal South_fl2;2023-07-12 10:44:57
18587_leave_Terminal South_cr214;2023-07-12 10:44:57
18591_leave_Supplier_tr5;2023-07-12 10:45:11
18592_leave_Terminal South_fl3;2023-07-12 10:46:03
18593_leave_Terminal South_cr223;2023-07-12 10:46:03
18597_leave_Supplier_tr4;2023-07-12 10:49:21
18606_leave_Supplier Loading Area_tr1;2023-07-12 15:01:12
18607_leave_Supplier Loading Area_cr197;2023-07-12 15:01:12
18608_leave_Supplier Loading Area_tr2;2023-07-12 15:19:58
18609_leave_Supplier Loading Area_cr222;2023-07-12 15:19:58
18612_leave_Storage_fl1;2023-07-12 15:33:47
18614_leave_Terminal North_tr2;2023-07-12 15:33:49
18616_leave_Truck Depot_tr2;2023-07-12 15:33:49
18617_leave_Terminal North_fl1;2023-07-12 15:39:51
18618_leave_Terminal North_cr222;2023-07-12 15:39:51
18621_leave_Supplier Loading Area_tr4;2023-07-12 15:40:09
18622_leave_Supplier Loading Area_cr226;2023-07-12 15:40:09
18624_leave_Supplier_tr2;2023-07-12 15:50:39
18627_leave_Storage_fl1;2023-07-12 15:54:37
18629_leave_Terminal North_tr4;2023-07-12 15:54:42
18631_leave_Truck Depot_tr4;2023-07-12 15:54:42
18634_leave_Loading Bay_fl3;2023-07-12 15:59:03
18636_leave_Terminal North_tr1;2023-07-12 15:59:06
18638_leave_Terminal North_fl1;2023-07-12 16:58:32
18639_leave_Terminal North_cr226;2023-07-12 16:58:32
18642_leave_Supplier Loading Area_tr5;2023-07-12 16:59:10
18643_leave_Supplier Loading Area_cr224;2023-07-12 16:59:10
18645_leave_Supplier_tr4;2023-07-12 17:06:35
18648_leave_Terminal North_fl3;2023-07-12 18:06:29
18649_leave_Terminal North_cr197;2023-07-12 18:06:29
18652_leave_Truck Depot_tr1;2023-07-12 18:18:39
18655_leave_Storage_fl1;2023-07-12 18:44:41
18657_leave_Terminal North_tr5;2023-07-12 18:46:05
18659_leave_Truck Depot_tr5;2023-07-12 20:40:47
18660_leave_Storage_fl3;2023-07-12 22:22:41
18661_leave_Loading Bay_fl2;2023-07-12 22:22:41
18667_leave_Supplier_tr1;2023-07-13 07:25:58
18668_leave_Storage_fl2;2023-07-13 07:26:05
18669_leave_Storage_cr194;2023-07-13 07:26:05
18672_leave_Storage_fl3;2023-07-13 07:26:29
18673_leave_Storage_cr195;2023-07-13 07:26:29
18676_leave_Loading Bay_fl2;2023-07-13 07:30:40
18678_leave_Loading Bay_fl3;2023-07-13 07:35:42
18680_leave_Supplier Loading Area_tr6;2023-07-13 07:37:14
18681_leave_Supplier Loading Area_cr215;2023-07-13 07:37:14
18682_leave_Storage_fl2;2023-07-13 07:41:34
18683_leave_Storage_cr197;2023-07-13 07:41:34
18686_leave_Loading Bay_fl2;2023-07-13 07:47:06
18688_leave_Storage_fl3;2023-07-13 07:48:04
18689_leave_Storage_cr155;2023-07-13 07:48:04
18692_leave_Loading Bay_fl3;2023-07-13 07:51:13
18695_leave_Supplier_tr5;2023-07-13 07:53:56
18696_leave_Storage_fl2;2023-07-13 08:47:47
18697_leave_Storage_cr166;2023-07-13 08:47:47
18702_leave_Storage_fl3;2023-07-13 08:51:48
18703_leave_Storage_cr206;2023-07-13 08:51:48
18706_leave_Terminal North_fl1;2023-07-13 08:58:53
18707_leave_Terminal North_cr224;2023-07-13 08:58:53
18710_leave_Storage_fl1;2023-07-13 08:58:53
18714_leave_Loading Bay_fl2;2023-07-13 09:47:47
18716_leave_Storage_fl2;2023-07-13 09:49:43
18717_leave_Storage_cr198;2023-07-13 09:49:43
18720_leave_Loading Bay_fl2;2023-07-13 09:52:06
18722_leave_Loading Bay_fl3;2023-07-13 09:53:06
18726_leave_Storage_fl2;2023-07-13 09:54:47
18727_leave_Storage_cr169;2023-07-13 09:54:47
18730_leave_Loading Bay_fl2;2023-07-13 09:55:38
18732_leave_Terminal North_tr6;2023-07-13 09:55:41
18734_leave_Truck Depot_tr6;2023-07-13 09:55:41
18735_leave_Storage_fl3;2023-07-13 09:56:54
18736_leave_Storage_cr224;2023-07-13 09:56:54
18739_leave_Storage_fl1;2023-07-13 10:00:33
18740_leave_Storage_cr138;2023-07-13 10:00:33
18743_leave_Loading Bay_fl1;2023-07-13 10:01:38
18745_leave_Storage_fl1;2023-07-13 10:03:34
18746_leave_Storage_cr168;2023-07-13 10:03:34
18750_leave_Supplier_tr6;2023-07-13 10:58:42
18751_leave_Terminal North_fl2;2023-07-13 11:57:01
18752_leave_Terminal North_cr215;2023-07-13 11:57:01
18757_leave_Supplier Loading Area_tr3;2023-07-13 13:42:22
18758_leave_Supplier Loading Area_cr210;2023-07-13 13:42:22
18759_leave_Supplier Loading Area_tr1;2023-07-13 13:50:11
18760_leave_Supplier Loading Area_cr202;2023-07-13 13:50:11
18761_leave_Supplier Loading Area_tr4;2023-07-13 13:53:33
18762_leave_Supplier Loading Area_cr227;2023-07-13 13:53:33
18765_leave_Loading Bay_fl1;2023-07-13 14:42:51
18767_leave_Terminal South_tr3;2023-07-13 14:42:59
18769_leave_Truck Depot_tr3;2023-07-13 14:42:59
18770_leave_Terminal South_fl1;2023-07-13 14:49:17
18771_leave_Terminal South_cr210;2023-07-13 14:49:17
18775_leave_Supplier_tr3;2023-07-13 14:53:04
18778_leave_Storage_fl2;2023-07-13 14:55:59
18780_leave_Terminal North_tr1;2023-07-13 14:56:04
18782_leave_Truck Depot_tr1;2023-07-13 14:56:04
18783_leave_Supplier Loading Area_tr5;2023-07-13 15:04:28
18784_leave_Supplier Loading Area_cr203;2023-07-13 15:04:28
18785_leave_Supplier Loading Area_tr6;2023-07-13 15:35:40
18786_leave_Supplier Loading Area_cr213;2023-07-13 15:35:40
18789_leave_Loading Bay_fl3;2023-07-13 15:44:47
18791_leave_Terminal North_tr4;2023-07-13 15:44:57
18793_leave_Truck Depot_tr4;2023-07-13 15:44:57
18794_leave_Terminal North_fl3;2023-07-13 15:47:01
18795_leave_Terminal North_cr227;2023-07-13 15:47:01
18800_leave_Storage_fl3;2023-07-13 15:50:05
18802_leave_Terminal North_tr6;2023-07-13 15:50:13
18804_leave_Truck Depot_tr6;2023-07-13 15:50:13
18805_leave_Supplier Loading Area_tr2;2023-07-13 15:54:34
18806_leave_Supplier Loading Area_cr228;2023-07-13 15:54:34
18807_leave_Terminal North_fl3;2023-07-13 15:54:53
18808_leave_Terminal North_cr213;2023-07-13 15:54:53
18812_leave_Supplier_tr4;2023-07-13 15:57:24
18814_leave_Supplier_tr1;2023-07-13 15:58:01
18817_leave_Loading Bay_fl1;2023-07-13 16:06:31
18819_leave_Terminal South_tr5;2023-07-13 16:06:42
18821_leave_Truck Depot_tr5;2023-07-13 16:06:42
18822_leave_Terminal South_fl1;2023-07-13 16:10:44
18823_leave_Terminal South_cr203;2023-07-13 16:10:44
18827_leave_Supplier_tr5;2023-07-13 16:24:46
18828_leave_Terminal North_fl2;2023-07-13 16:58:57
18829_leave_Terminal North_cr202;2023-07-13 16:58:57
18833_leave_Supplier_tr6;2023-07-13 17:00:45
18842_leave_Storage_fl3;2023-07-13 18:06:14
18844_leave_Terminal North_tr2;2023-07-13 18:08:02
18846_leave_Truck Depot_tr2;2023-07-13 18:08:02
18847_leave_Terminal North_fl3;2023-07-13 18:46:38
18848_leave_Terminal North_cr228;2023-07-13 18:46:38
18853_leave_Supplier Loading Area_tr1;2023-07-14 07:24:26
18854_leave_Supplier Loading Area_cr225;2023-07-14 07:24:26
18856_leave_Supplier_tr2;2023-07-14 07:25:52
18857_leave_Supplier Loading Area_tr3;2023-07-14 08:16:58
18858_leave_Supplier Loading Area_cr234;2023-07-14 08:16:58
18861_leave_Loading Bay_fl1;2023-07-14 08:25:23
18863_leave_Terminal South_tr1;2023-07-14 08:25:32
18865_leave_Truck Depot_tr1;2023-07-14 08:25:32
18866_leave_Terminal South_fl1;2023-07-14 08:37:27
18867_leave_Terminal South_cr225;2023-07-14 08:37:27
18871_leave_Supplier_tr1;2023-07-14 08:52:49
18878_leave_Storage_fl2;2023-07-14 10:06:47
18880_leave_Terminal North_tr3;2023-07-14 10:06:58
18882_leave_Truck Depot_tr3;2023-07-14 10:06:58
18883_leave_Terminal North_fl2;2023-07-14 10:11:25
18884_leave_Terminal North_cr234;2023-07-14 10:11:25
18888_leave_Supplier_tr3;2023-07-14 10:14:01
18891_leave_Loading Bay_vh14;2023-07-14 11:00:00
18894_leave_Supplier Loading Area_tr4;2023-07-14 14:09:42
18895_leave_Supplier Loading Area_cr220;2023-07-14 14:09:42
18896_leave_Supplier Loading Area_tr1;2023-07-14 14:19:22
18897_leave_Supplier Loading Area_cr238;2023-07-14 14:19:22
18898_leave_Supplier Loading Area_tr2;2023-07-14 14:26:15
18899_leave_Supplier Loading Area_cr207;2023-07-14 14:26:15
18900_leave_Supplier Loading Area_tr5;2023-07-14 14:30:27
18901_leave_Supplier Loading Area_cr232;2023-07-14 14:30:27
18902_leave_Supplier Loading Area_tr3;2023-07-14 14:33:39
18903_leave_Supplier Loading Area_cr177;2023-07-14 14:33:39
18906_leave_Storage_fl3;2023-07-14 14:37:31
18908_leave_Terminal North_tr1;2023-07-14 14:37:38
18910_leave_Truck Depot_tr1;2023-07-14 14:37:38
18911_leave_Supplier Loading Area_tr6;2023-07-14 14:38:44
18912_leave_Supplier Loading Area_cr221;2023-07-14 14:38:44
18913_leave_Terminal North_fl3;2023-07-14 14:48:02
18914_leave_Terminal North_cr238;2023-07-14 14:48:02
18918_leave_Supplier_tr1;2023-07-14 14:59:07
18921_leave_Storage_fl2;2023-07-14 15:30:39
18923_leave_Terminal North_tr4;2023-07-14 15:30:55
18925_leave_Truck Depot_tr4;2023-07-14 15:30:55
18927_leave_Supplier_tr4;2023-07-14 15:40:55
18928_leave_Terminal North_fl2;2023-07-14 15:41:49
18929_leave_Terminal North_cr220;2023-07-14 15:41:49
18934_leave_Storage_fl3;2023-07-14 16:03:48
18936_leave_Terminal North_tr2;2023-07-14 16:03:52
18938_leave_Truck Depot_tr2;2023-07-14 16:03:52
18941_leave_Storage_fl2;2023-07-14 16:12:05
18943_leave_Terminal North_tr5;2023-07-14 16:12:12
18945_leave_Truck Depot_tr5;2023-07-14 16:12:12
18947_leave_Supplier_tr2;2023-07-14 16:12:50
18948_leave_Terminal North_fl3;2023-07-14 16:12:57
18949_leave_Terminal North_cr207;2023-07-14 16:12:57
18952_leave_Terminal North_fl2;2023-07-14 16:17:11
18953_leave_Terminal North_cr232;2023-07-14 16:17:11
18958_leave_Storage_fl3;2023-07-14 16:19:35
18960_leave_Terminal North_tr3;2023-07-14 16:19:43
18962_leave_Terminal North_fl3;2023-07-14 16:26:34
18963_leave_Terminal North_cr177;2023-07-14 16:26:34
18968_leave_Storage_fl2;2023-07-14 16:28:44
18970_leave_Terminal North_tr6;2023-07-14 16:28:49
18975_leave_Supplier_tr5;2023-07-14 16:36:29
18976_leave_Terminal North_fl2;2023-07-14 16:44:54
18977_leave_Terminal North_cr221;2023-07-14 16:44:54
18980_leave_Supplier Loading Area_tr1;2023-07-14 16:56:16
18981_leave_Supplier Loading Area_cr229;2023-07-14 16:56:16
18990_leave_Loading Bay_fl1;2023-07-14 18:46:33
18992_leave_Terminal South_tr1;2023-07-14 18:48:08
18995_leave_Truck Depot_tr1;2023-07-15 20:20:15
18996_leave_Truck Depot_tr6;2023-07-15 21:47:03
18997_leave_Truck Depot_tr3;2023-07-16 00:38:28
18998_leave_Storage_fl2;2023-07-17 02:00:39
18999_leave_Storage_fl3;2023-07-17 02:00:39
19002_leave_Storage_fl3;2023-07-17 07:06:24
19003_leave_Storage_cr221;2023-07-17 07:06:24
19006_leave_Loading Bay_fl3;2023-07-17 07:12:52
19008_leave_Storage_fl2;2023-07-17 07:14:58
19009_leave_Storage_cr177;2023-07-17 07:14:58
19012_leave_Loading Bay_fl2;2023-07-17 07:16:52
19014_leave_Storage_fl3;2023-07-17 07:18:50
19015_leave_Storage_cr220;2023-07-17 07:18:50
19018_leave_Storage_fl2;2023-07-17 07:26:56
19019_leave_Storage_cr178;2023-07-17 07:26:56
19023_leave_Supplier_tr1;2023-07-17 07:33:42
19024_leave_Loading Bay_fl2;2023-07-17 07:38:30
19026_leave_Loading Bay_fl3;2023-07-17 07:40:20
19028_leave_Storage_fl2;2023-07-17 07:42:11
19029_leave_Storage_cr179;2023-07-17 07:42:11
19032_leave_Storage_fl3;2023-07-17 07:46:35
19033_leave_Storage_cr222;2023-07-17 07:46:35
19036_leave_Loading Bay_fl2;2023-07-17 07:52:08
19038_leave_Supplier Loading Area_tr2;2023-07-17 07:59:31
19039_leave_Supplier Loading Area_cr212;2023-07-17 07:59:31
19041_leave_Supplier_tr6;2023-07-17 08:01:20
19043_leave_Supplier_tr3;2023-07-17 08:13:55
19044_leave_Supplier Loading Area_tr4;2023-07-17 08:14:27
19045_leave_Supplier Loading Area_cr164;2023-07-17 08:14:27
19048_leave_Loading Bay_fl3;2023-07-17 08:47:25
19050_leave_Terminal South_tr4;2023-07-17 08:47:41
19052_leave_Truck Depot_tr4;2023-07-17 08:47:41
19053_leave_Storage_fl2;2023-07-17 08:54:23
19054_leave_Storage_cr180;2023-07-17 08:54:23
19057_leave_Terminal South_fl1;2023-07-17 08:55:32
19058_leave_Terminal South_cr229;2023-07-17 08:55:32
19061_leave_Loading Bay_fl2;2023-07-17 08:56:06
19063_leave_Loading Bay_fl1;2023-07-17 08:57:31
19065_leave_Supplier Loading Area_tr5;2023-07-17 09:03:19
19066_leave_Supplier Loading Area_cr241;2023-07-17 09:03:19
19073_leave_Supplier Loading Area_tr6;2023-07-17 09:53:13
19074_leave_Supplier Loading Area_cr211;2023-07-17 09:53:13
19075_leave_Terminal South_fl3;2023-07-17 09:56:03
19076_leave_Terminal South_cr164;2023-07-17 09:56:03
19079_leave_Storage_fl2;2023-07-17 09:56:59
19080_leave_Storage_cr165;2023-07-17 09:56:59
19083_leave_Loading Bay_fl3;2023-07-17 09:57:55
19085_leave_Terminal North_tr2;2023-07-17 09:57:59
19087_leave_Truck Depot_tr2;2023-07-17 09:57:59
19088_leave_Storage_fl1;2023-07-17 09:59:36
19089_leave_Storage_cr163;2023-07-17 09:59:36
19093_leave_Supplier_tr4;2023-07-17 09:59:58
19098_leave_Loading Bay_fl2;2023-07-17 11:00:22
19100_leave_Terminal South_tr5;2023-07-17 11:00:25
19102_leave_Truck Depot_tr5;2023-07-17 11:00:25
19104_leave_Terminal South_fl2;2023-07-17 11:09:10
19105_leave_Terminal South_cr241;2023-07-17 11:09:10
19108_leave_Supplier_tr5;2023-07-17 11:09:22
19109_leave_Terminal North_fl3;2023-07-17 11:10:01
19110_leave_Terminal North_cr212;2023-07-17 11:10:01
19114_leave_Supplier_tr2;2023-07-17 11:18:17
19115_leave_Supplier Loading Area_tr1;2023-07-17 11:26:16
19116_leave_Supplier Loading Area_cr189;2023-07-17 11:26:16
19123_leave_Storage_fl3;2023-07-17 11:41:57
19125_leave_Terminal North_tr1;2023-07-17 11:42:04
19127_leave_Truck Depot_tr1;2023-07-17 11:42:04
19128_leave_Supplier Loading Area_tr5;2023-07-17 11:46:22
19129_leave_Supplier Loading Area_cr201;2023-07-17 11:46:22
19132_leave_Loading Bay_fl2;2023-07-17 11:49:17
19134_leave_Terminal North_tr6;2023-07-17 11:49:25
19136_leave_Truck Depot_tr6;2023-07-17 11:49:25
19140_leave_Supplier_tr1;2023-07-17 11:53:09
19142_leave_Supplier_tr6;2023-07-17 11:55:08
19143_leave_Terminal North_fl3;2023-07-17 11:55:27
19144_leave_Terminal North_cr189;2023-07-17 11:55:27
19147_leave_Terminal North_fl2;2023-07-17 11:57:44
19148_leave_Terminal North_cr211;2023-07-17 11:57:44
19157_leave_Loading Bay_fl1;2023-07-17 14:48:09
19159_leave_Terminal South_tr5;2023-07-17 14:48:21
19161_leave_Truck Depot_tr5;2023-07-17 14:48:21
19163_leave_Supplier_tr5;2023-07-17 14:56:17
19164_leave_Terminal South_fl1;2023-07-17 15:51:02
19165_leave_Terminal South_cr201;2023-07-17 15:51:02
19168_leave_Supplier Loading Area_tr3;2023-07-17 16:20:34
19169_leave_Supplier Loading Area_cr208;2023-07-17 16:20:34
19174_leave_Loading Bay_fl1;2023-07-17 16:39:57
19176_leave_Terminal South_tr3;2023-07-17 16:40:00
19178_leave_Truck Depot_tr3;2023-07-17 16:40:00
19179_leave_Terminal South_fl1;2023-07-17 16:51:31
19180_leave_Terminal South_cr208;2023-07-17 16:51:31
19184_leave_Supplier_tr3;2023-07-17 17:42:07
19185_leave_Supplier Loading Area_tr2;2023-07-18 07:57:42
19186_leave_Supplier Loading Area_cr233;2023-07-18 07:57:42
19189_leave_Supplier Loading Area_tr4;2023-07-18 09:21:00
19190_leave_Supplier Loading Area_cr218;2023-07-18 09:21:00
19191_leave_Supplier Loading Area_tr3;2023-07-18 09:21:35
19192_leave_Supplier Loading Area_cr235;2023-07-18 09:21:35
19195_leave_Storage_fl2;2023-07-18 09:24:21
19197_leave_Terminal North_tr2;2023-07-18 09:24:27
19199_leave_Truck Depot_tr2;2023-07-18 09:24:27
19200_leave_Terminal North_fl2;2023-07-18 09:31:44
19201_leave_Terminal North_cr233;2023-07-18 09:31:44
19205_leave_Supplier_tr2;2023-07-18 09:32:30
19208_leave_Loading Bay_fl1;2023-07-18 09:34:58
19210_leave_Terminal South_tr4;2023-07-18 09:35:02
19212_leave_Truck Depot_tr4;2023-07-18 09:35:02
19215_leave_Storage_fl3;2023-07-18 09:35:45
19217_leave_Terminal South_tr3;2023-07-18 09:35:56
19219_leave_Truck Depot_tr3;2023-07-18 09:35:56
19220_leave_Supplier Loading Area_tr6;2023-07-18 09:40:15
19221_leave_Supplier Loading Area_cr191;2023-07-18 09:40:15
19223_leave_Supplier_tr4;2023-07-18 09:41:12
19224_leave_Terminal South_fl1;2023-07-18 09:42:44
19225_leave_Terminal South_cr218;2023-07-18 09:42:44
19228_leave_Terminal South_fl3;2023-07-18 09:44:44
19229_leave_Terminal South_cr235;2023-07-18 09:44:44
19233_leave_Supplier_tr3;2023-07-18 09:53:53
19239_leave_Loading Bay_vh15;2023-07-18 11:00:00
19240_leave_Supplier Loading Area_tr5;2023-07-18 11:01:18
19241_leave_Supplier Loading Area_cr230;2023-07-18 11:01:18
19246_leave_Storage_fl2;2023-07-18 11:18:09
19248_leave_Terminal North_tr6;2023-07-18 11:18:12
19250_leave_Truck Depot_tr6;2023-07-18 11:18:12
19251_leave_Terminal North_fl2;2023-07-18 11:22:53
19252_leave_Terminal North_cr191;2023-07-18 11:22:53
19256_leave_Supplier_tr6;2023-07-18 11:23:18
19257_leave_Supplier Loading Area_tr1;2023-07-18 11:31:10
19258_leave_Supplier Loading Area_cr242;2023-07-18 11:31:10
19261_leave_Loading Bay_fl1;2023-07-18 11:45:23
19263_leave_Terminal South_tr1;2023-07-18 11:45:35
19265_leave_Truck Depot_tr1;2023-07-18 11:45:35
19266_leave_Terminal South_fl1;2023-07-18 11:49:11
19267_leave_Terminal South_cr242;2023-07-18 11:49:11
19270_leave_Supplier Loading Area_tr4;2023-07-18 11:49:41
19271_leave_Supplier Loading Area_cr243;2023-07-18 11:49:41
19275_leave_Supplier_tr1;2023-07-18 11:53:14
19278_leave_Storage_fl2;2023-07-18 11:57:45
19280_leave_Terminal North_tr5;2023-07-18 11:57:49
19282_leave_Terminal North_fl2;2023-07-18 14:01:56
19283_leave_Terminal North_cr230;2023-07-18 14:01:56
19288_leave_Supplier Loading Area_tr3;2023-07-18 14:34:40
19289_leave_Supplier Loading Area_cr236;2023-07-18 14:34:40
19290_leave_Supplier Loading Area_tr6;2023-07-18 14:36:45
19291_leave_Supplier Loading Area_cr231;2023-07-18 14:36:45
19292_leave_Supplier Loading Area_tr2;2023-07-18 14:36:52
19293_leave_Supplier Loading Area_cr217;2023-07-18 14:36:52
19294_leave_Supplier Loading Area_tr1;2023-07-18 14:43:53
19295_leave_Supplier Loading Area_cr237;2023-07-18 14:43:53
19298_leave_Loading Bay_fl3;2023-07-18 14:48:19
19300_leave_Terminal South_tr4;2023-07-18 14:48:33
19304_leave_Loading Bay_fl1;2023-07-18 14:49:20
19306_leave_Terminal South_tr3;2023-07-18 14:49:22
19310_leave_Storage_fl2;2023-07-18 14:51:21
19312_leave_Terminal North_tr2;2023-07-18 14:51:34
19314_leave_Terminal South_fl3;2023-07-18 14:54:44
19315_leave_Terminal South_cr243;2023-07-18 14:54:44
19320_leave_Loading Bay_fl3;2023-07-18 14:58:23
19322_leave_Terminal South_tr1;2023-07-18 14:58:25
19324_leave_Terminal North_fl2;2023-07-18 14:58:27
19325_leave_Terminal North_cr217;2023-07-18 14:58:27
19328_leave_Terminal South_fl1;2023-07-18 15:53:57
19329_leave_Terminal South_cr236;2023-07-18 15:53:57
19332_leave_Truck Depot_tr1;2023-07-18 15:57:48
19333_leave_Truck Depot_tr5;2023-07-18 15:57:48
19334_leave_Truck Depot_tr2;2023-07-18 15:57:48
19335_leave_Terminal South_fl3;2023-07-18 16:04:31
19336_leave_Terminal South_cr237;2023-07-18 16:04:31
19341_leave_Loading Bay_fl1;2023-07-18 16:10:28
19343_leave_Terminal South_tr6;2023-07-18 16:10:32
19345_leave_Terminal South_fl1;2023-07-18 16:17:40
19346_leave_Terminal South_cr231;2023-07-18 16:17:40
19349_leave_Truck Depot_tr4;2023-07-18 16:58:24
19351_leave_Supplier_tr5;2023-07-18 17:03:53
19353_leave_Supplier_tr1;2023-07-18 17:07:32
19355_leave_Supplier_tr2;2023-07-18 17:12:30
19357_leave_Supplier_tr4;2023-07-18 18:21:41
19358_leave_Truck Depot_tr6;2023-07-19 00:55:56
19368_leave_Supplier_tr6;2023-07-19 08:13:21
19369_leave_Supplier Loading Area_tr5;2023-07-19 08:51:31
19370_leave_Supplier Loading Area_cr249;2023-07-19 08:51:31
19373_leave_Supplier Loading Area_tr6;2023-07-19 10:17:12
19374_leave_Supplier Loading Area_cr239;2023-07-19 10:17:12
19375_leave_Supplier Loading Area_tr1;2023-07-19 10:17:29
19376_leave_Supplier Loading Area_cr248;2023-07-19 10:17:29
19377_leave_Supplier Loading Area_tr4;2023-07-19 10:18:58
19378_leave_Supplier Loading Area_cr253;2023-07-19 10:18:58
19381_leave_Storage_fl2;2023-07-19 10:31:53
19383_leave_Terminal North_tr1;2023-07-19 10:31:55
19385_leave_Supplier Loading Area_tr2;2023-07-19 10:33:08
19386_leave_Supplier Loading Area_cr247;2023-07-19 10:33:08
19389_leave_Loading Bay_fl3;2023-07-19 10:33:20
19391_leave_Terminal North_tr4;2023-07-19 10:33:29
19393_leave_Terminal North_fl2;2023-07-19 10:40:52
19394_leave_Terminal North_cr248;2023-07-19 10:40:52
19397_leave_Terminal North_fl3;2023-07-19 10:41:33
19398_leave_Terminal North_cr253;2023-07-19 10:41:33
19403_leave_Storage_fl2;2023-07-19 10:44:32
19405_leave_Terminal North_tr5;2023-07-19 10:44:34
19409_leave_Storage_fl3;2023-07-19 10:47:40
19411_leave_Terminal North_tr2;2023-07-19 10:47:45
19413_leave_Terminal North_fl2;2023-07-19 10:48:05
19414_leave_Terminal North_cr249;2023-07-19 10:48:05
19417_leave_Terminal North_fl3;2023-07-19 10:50:23
19418_leave_Terminal North_cr247;2023-07-19 10:50:23
19423_leave_Storage_fl2;2023-07-19 11:31:15
19425_leave_Terminal North_tr6;2023-07-19 11:31:17
19427_leave_Terminal North_fl2;2023-07-19 11:39:39
19428_leave_Terminal North_cr239;2023-07-19 11:39:39
19431_leave_Truck Depot_tr2;2023-07-19 21:18:01
19432_leave_Truck Depot_tr3;2023-07-19 21:56:35
19433_leave_Truck Depot_tr4;2023-07-19 22:29:17
19434_leave_Storage_fl3;2023-07-20 07:08:46
19436_leave_Storage_fl2;2023-07-20 07:08:46
19437_leave_Loading Bay_fl1;2023-07-20 07:08:46
19440_leave_Storage_fl3;2023-07-20 07:13:06
19441_leave_Storage_cr226;2023-07-20 07:13:06
19444_leave_Storage_fl2;2023-07-20 07:16:45
19445_leave_Storage_cr213;2023-07-20 07:16:45
19448_leave_Loading Bay_fl1;2023-07-20 07:17:10
19450_leave_Truck Depot_tr6;2023-07-20 07:20:42
19451_leave_Storage_fl1;2023-07-20 07:22:48
19452_leave_Storage_cr227;2023-07-20 07:22:48
19455_leave_Loading Bay_fl2;2023-07-20 07:23:16
19457_leave_Storage_fl2;2023-07-20 07:26:42
